"","X1","Tissue","Repository","Voucher.Number","NumberSpecimens","Genus.highertaxon","species","X","X.1","X.2","modifier","Old_ID","seq.d.","Tissue.used.up.in.extraction.","Loc_label","Locality","Locality2","Notes","Tissue.1","lat","long","depth","depth2","date","collector","preservative","sample.number","Collection.method"
"1344","1345","MOLN_042","NIWA","38740","","Psolus","antarcticus",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","540-456","","","","","",""
"1345","1346","MOLN_043","NIWA","38483","","Psolus","antarcticus",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","","","","","","",""
"1346","1347","MOLN_044","NIWA","37897","","Psolus","antarcticus",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","455-447","","","","","",""
"1347","1348","MOLN_045","NIWA","37027","","Psolus","dubiosus",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","760-753","","","","","",""
"1348","1349","MOLN_046","NIWA","37603","","Psolus","dubiosus",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","818-814","","","","","",""
"1349","1350","MOLN_047","NIWA","35504","","Psolus","dubiosus",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","321-","","","","","",""
"1350","1351","MOLN_048","NIWA","37695","","Psolus","dubiosus",NA,"","","","","not_seq","","Ross","IPY-Antarctica","","","","","","535-536","","","","","",""
"1351","1352","MOLN_049","NIWA","36566","","Psolus","arnaudi",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","369-365","","","","","",""
"1352","1353","MOLN_050","NIWA","45697","","Psolus","arnaudi",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","451-447","","","","","",""
"1353","1354","MOLN_051","NIWA","36881","","Psolus","cherbonnieri",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","451-447","","","","","",""
"1354","1355","MOLN_052","NIWA","36881","","Psolus","cherbonnieri",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","451-447","","","","","",""
"1355","1356","MOLN_053","NIWA","36900","","Psolus","cherbonnieri",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","451-447","","","","","",""
"1356","1357","MOLN_054","NIWA","36900","","Psolus","cherbonnieri",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","451-447","","","","","",""
"1357","1358","MOLN_055","NIWA","35683","","Psolus","charcoti",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","285-285","","","","","",""
"1358","1359","MOLN_056","NIWA","45697","","Psolus","arnaudi",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","451-447","","","","","",""
"1359","1360","MOLN_057","NIWA","37381","","Psolus","spnov. Ross Sea",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","1567-1587","","","","","",""
"1360","1361","MOLN_058","NIWA","37402","","Psolus","spnov. Ross Sea",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","1620-1620","","","","","",""
"1361","1362","MOLN_059","NIWA","36003","","Psolidium","tenue",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","863-866","","","","","",""
"1362","1363","MOLN_060","NIWA","38872","","Psolidium","tenue",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","658-628","","","","","",""
"1363","1364","MOLN_061","NIWA","36027","","Psolidium","tenue",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","863-866","","","","","",""
"1364","1365","MOLN_062","NIWA","38956","","Psolidium","tenue",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","545-543","","","","","",""
"1365","1366","MOLN_063","NIWA","39084","","Psolidium","pawsoni",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","547-605","","","","","",""
"1366","1367","MOLN_064","NIWA","39181","","Psolidium","pawsoni",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","565-920","","","","","",""
"1367","1368","MOLN_065","NIWA","38624","","Psolidium","pawsoni",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","300-340","","","","","",""
"1368","1369","MOLN_066","NIWA","45699","","Psolidium","pawsoni",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","455-447","","","","","",""
"1369","1370","MOLN_067","NIWA","45696","","Psolidium","gaini",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","451-447","","","","","",""
"1370","1371","MOLN_068","NIWA","45729","","Psolus","sp nov",NA,"","","","","not_seq","","Ross","IPY-Antarctica","","","","","","1450-1541","","","","","",""
"1371","1372","MOLN_069","NIWA","45729","","Psolus","sp nov",NA,"","","","","not_seq","","Ross","IPY-Antarctica","","","","","","1450-1541","","","","","",""
"1372","1373","MOLN_070","NIWA","45696","","Psolidium","gaini",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","451-447","","","","","",""
"1373","1374","MOLN_071","NIWA","45696","","Psolidium","gaini",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","451-447","","","","","",""
"1374","1375","MOLN_072","NIWA","38472","","Bathyplotes","spnov.1",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","3490-3475","","","","","",""
"1375","1376","MOLN_073","NIWA","37726","","Synallactes","robertsoni",NA,"","","","Bathyplotes_spnov2","COI","","Ross","IPY-Antarctica","","","","","","1990-1954","","","","","",""
"1376","1377","MOLN_074","NIWA","37726","","Synallactes","robertsoni",NA,"","","","Bathyplotes_spnov2","COI","","Ross","IPY-Antarctica","","","","","","1990-1954","","","","","",""
"1377","1378","MOLN_075","NIWA","37726","","Synallactes","robertsoni",NA,"","","","Bathyplotes_spnov2","COI","","Ross","IPY-Antarctica","","","","","","1990-1954","","","","","",""
"1378","1379","MOLN_076","NIWA","36464","","Protelpidia","murrayi",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","664-663","","","","","",""
"1379","1380","MOLN_077","NIWA","36885","","Protelpidia","murrayi",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","451-447","","","","","",""
"1380","1381","MOLN_078","NIWA","36023","","Protelpidia","murrayi",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","863-866","","","","","",""
"1381","1382","MOLN_079","NIWA","36463","","Protelpidia","murrayi",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","664-663","","","","","",""
"1382","1383","MOLN_080","NIWA","39109","","Pannychia","schiaparellii",NA,"","","","sp cf. moseleyi","COI","","Ross","IPY-Antarctica","","","","","","940-940","","","","","",""
"1383","1384","MOLN_081","NIWA","38202","","Pannychia","schiaparellii",NA,"","","","sp cf. moseleyi","COI","","Ross","IPY-Antarctica","","","","","","602-721","","","","","",""
"1384","1385","MOLN_082","NIWA","38480","","Pannychia","schiaparellii",NA,"","","","sp cf. moseleyi","COI","","Ross","IPY-Antarctica","","","","","","","","","","","",""
"1385","1386","MOLN_083","NIWA","39110","","Pannychia","schiaparellii",NA,"","","","sp cf. moseleyi","COI","","Ross","IPY-Antarctica","","","","","","940-940","","","","","",""
"1386","1387","MOLN_084","NIWA","38449","","Laetmogone","wyvillethomsoni",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","3485-3475","","","","","",""
"1387","1388","MOLN_085","NIWA","38031","","Laetmogone","wyvillethomsoni",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","3203-3210","","","","","",""
"1388","1389","MOLN_086","NIWA","37807","","Laetmogone","wyvillethomsoni",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","2281-2283","","","","","",""
"1389","1390","MOLN_087","NIWA","38035","","Laetmogone","wyvillethomsoni",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","3203-3210","","","","","",""
"1390","1391","MOLN_088","NIWA","37797","","Laetmogone","sp1 cf wyvillethomsoni",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","1990-1954","","","","","",""
"1391","1392","MOLN_089","NIWA","37724","","Laetmogone","sp1 cf wyvillethomsoni",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","1990-1954","","","","","",""
"1392","1393","MOLN_090","NIWA","37724","","Laetmogone","sp1 cf wyvillethomsoni",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","1990-1954","","","","","",""
"1393","1394","MOLN_091","NIWA","37724","","Laetmogone","sp1 cf wyvillethomsoni",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","1990-1954","","","","","",""
"1394","1395","MOLN_092","NIWA","37403","","Laetmogone","sp2 cf wyvillethomsoni",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","1620-1620","","","","","",""
"1395","1396","MOLN_093","NIWA","37416","","Laetmogone","sp2 cf wyvillethomsoni",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","1620-1620","","","","","",""
"1396","1397","MOLN_094","NIWA","37416","","Laetmogone","sp2 cf wyvillethomsoni",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","1620-1620","","","","","",""
"1397","1398","MOLN_095","NIWA","37416","","Laetmogone","sp2 cf wyvillethomsoni",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","1620-1620","","","","","",""
"1398","1399","MOLN_096","NIWA","35933","","Peniagone","vignoni",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","916-930","","","","","",""
"1399","1400","MOLN_097","NIWA","36330","","Peniagone","vignoni",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","480-474","","","","","",""
"1400","1401","MOLN_098","NIWA","36418","","Peniagone","vignoni",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","724-738","","","","","",""
"1401","1402","MOLN_099","NIWA","36394","","Peniagone","vignoni",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","724-738","","","","","",""
"1402","1403","MOLN_100","NIWA","39009","","Peniagone","andersoni",NA,"","","","sp cf willemoesi","COI","","Ross","IPY-Antarctica","","","","","","3398-3386","","","","","",""
"1403","1404","MOLN_101","NIWA","38032","","Peniagone","millsae",NA,"","","","sp cf willemoesi","COI","","Ross","IPY-Antarctica","","","","","","3203-3210","","","","","",""
"1404","1405","MOLN_102","NIWA","39035","","Peniagone","andersoni",NA,"","","","sp cf willemoesi","COI","","Ross","IPY-Antarctica","","","","","","3398-3386","","","","","",""
"1405","1406","MOLN_103","NIWA","38440","","Peniagone","sp cf willemoesi",NA,"","","","","not_seq","","Ross","IPY-Antarctica","","","","","","3485-3475","","","","","",""
"1406","1407","MOLN_104","NIWA","39018","","Psycheotrephes","exigua",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","3398-3386","","","","","",""
"1407","1408","MOLN_105","NIWA","39003","","Peniagone","purpurea",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","3398-3386","","","","","",""
"1408","1409","MOLN_106","NIWA","39003","","Peniagone","purpurea",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","3398-3386","","","","","",""
"1409","1410","MOLN_107","NIWA","39003","","Peniagone","purpurea",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","3398-3386","","","","","",""
"1410","1411","MOLN_108","NIWA","38034","","Benthodytes","sanguinolenta",NA,"","","","","COI","","Scott","IPY-Antarctica","","","","","","3203-3210","","","","","",""
"1411","1412","MOLN_109","NIWA","39041","","Elpidia","hancheti",NA,"","","","glacialis","COI","","Ross","IPY-Antarctica","","","","","","3398-3386","","","","","",""
"1412","1413","MOLN_110","NIWA","37757","","Oneirophanta","setigera",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","1990-1954","","","","","",""
"1413","1414","MOLN_111","NIWA","39026","","Ellipinion","admiralty",NA,"","","","papillosum","COI","","Ross","IPY-Antarctica","","","","","","3398-3386","","","","","",""
"1414","1415","MOLN_112","NIWA","39026","","Ellipinion","papillosum",NA,"","","","","not_seq","","Ross","IPY-Antarctica","","","","","","3398-3386","","","","","",""
"1415","1416","MOLN_113","NIWA","37811","","Peniagone","affinis",NA,"","","","wiltoni","COI","","Ross","IPY-Antarctica","","","","","","2281-2283","","","","","",""
"1416","1417","MOLN_114","NIWA","39048","","Peniagone","incerta",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","3398-3386","","","","","",""
"1417","1418","MOLN_115","NIWA","39048","","Peniagone","incerta",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","3398-3386","","","","","",""
"1418","1419","MOLN_116","NIWA","37990","","Amperima","robusta",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","3212-3204","","","","","",""
"1419","1420","MOLN_117","NIWA","38036","","Psychropotes","scotiae",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","3203-3210","","","","","",""
"1420","1421","MOLN_118","NIWA","38464","","Psychropotes","scotiae",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","3485-3475","","","","","",""
"1421","1422","MOLN_119","NIWA","38441","","Psychropotes","longicauda",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","3485-3475","","","","","",""
"1422","1423","MOLN_120","NIWA","37725","","Peniagone","affinis",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","1990-1954","","","","","",""
"1423","1424","MOLN_121","NIWA","37725","","Peniagone","affinis",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","1990-1954","","","","","",""
"1424","1425","MOLN_122","NIWA","38037","","Peniagone","affinis",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","3203-3210","","","","","",""
"1425","1426","MOLN_123","NIWA","38221","","Laetmogone","sp cf scotoeides",NA,"","","","","not_seq","","Ross","IPY-Antarctica","","","","","","855-879","","","","","",""
"1426","1427","MOLN_124","NIWA","35776","","Taeniogyrus","sp",NA,"","","","","not_seq","","Ross","IPY-Antarctica","","","","","","283-283","","","","","",""
"1427","1428","MOLN_125","NIWA","38439","","Molpadia","liska",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","3485-3475","","","","","",""
"1428","1429","MOLN_126","NIWA","38006","","Molpadia","liska",NA,"","","","","COI","","Scott","IPY-Antarctica","","","","","","3203-3210","","","","","",""
"1429","1430","MOLN_127","NIWA","38006","","Molpadia","liska",NA,"","","","","COI","","Scott","IPY-Antarctica","","","","","","3203-3210","","","","","",""
"1430","1431","MOLN_128","NIWA","35920","","Molpadia","musculus",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","916-930","","","","","",""
"1431","1432","MOLN_129","NIWA","36770","","Molpadia","musculus",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","447","","","","","",""
"1432","1433","MOLN_130","NIWA","36417","","Molpadia","musculus",NA,"","","","","not_seq","","Ross","IPY-Antarctica","","","","","","724-738","","","","","",""
"1433","1434","MOLN_131","NIWA","36387","","Molpadia","musculus",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","724-738","","","","","",""
"1434","1435","MOLN_132","NIWA","36129","","Molpadia","musculus",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","525-530","","","","","",""
"1435","1436","MOLN_133","NIWA","36677","","Molpadia","musculus",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","360","","","","","",""
"1436","1437","MOLN_134","NIWA","36908","","Molpadia","musculus",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","451-447","","","","","",""
"1437","1438","MOLN_135","NIWA","35919","","Molpadia","rossi",NA,"","","","sp nov. 1","poor COI","","Ross","IPY-Antarctica","","","","","","916-930","","","","","",""
"1438","1439","MOLN_136","NIWA","36024","","Molpadia","sp nov. 1",NA,"","","","","COI","","Ross","IPY-Antarctica","","","","","","863-866","","","","","",""
"1439","1440","MOLN_137","NIWA","35919","","Molpadia","rossi",NA,"","","","35931","COI","","Ross","IPY-Antarctica","","","","","","916-930","","","","","",""
"1440","1441","MOLN_138","NIWA","39025","","Molpadia","abyssicola",NA,"","","","sp nov. 2","COI","","Ross","IPY-Antarctica","","","","","","3398-3386","","","","","",""
"1441","1442","MOLN_139","NIWA","37812","","Myriotrochus","sp",NA,"","","","","not_seq","","Ross","IPY-Antarctica","","","","","","2283","","","","","",""
"1442","1443","MOLN_140a","NIWA","38858","","Bathyplotes","sp",NA,"","","","","COI","","Ross","IPY-Antarctica","","former no: N140","","","","658-628","","","","","",""
"1443","1444","MOLN_140b","NIWA","38858","","Bathyplotes","sp",NA,"","","","","COI","","Ross","IPY-Antarctica","","former no: N141","","","","658-628","","","","","",""
"1444","1445","MOLN_141a","NIWA","37727","","Staurocucumis","abyssorum",NA,"","","","","COI","","Ross","IPY-Antarctica, depth (m):1990-1954","","former no: N140","","","","","","","","","",""
"1445","1446","MOLN_141b","NIWA","37727","","Staurocucumis","abyssorum",NA,"","","","","COI","","Ross","IPY-Antarctica, depth (m):1990-1954","","former no: N141","","","","","","","","","",""
"1446","1447","MOLN_142","NIWA","38038","","Staurocucumis","abyssorum",NA,"","","","","COI","","Ross","IPY-Antarctica, depth (m):3203-3210","","","","","","","","","","","",""
"1447","1448","MOLN_143","NIWA","38033","","Staurocucumis","abyssorum",NA,"","","","","COI","","Ross","IPY-Antarctica, depth (m):3203-3210","","","","","","","","","","","",""
"1448","1449","MOLN_144","NIWA","42186","","Echinopsolus","acanthocola",NA,"","","","","COI","","Ross","IPY-Antarctica, depth (m):360","","","","","","","","","","","",""
"1449","1450","MOLN_145","NIWA","36797","","Echinopsolus","acanthocola",NA,"","","","","COI","","Ross","IPY-Antarctica, depth (m):447","","","","","","","","","","","",""
