,phyla_ID,uf_id,family,taxon,genus,species,id_confidence,accession_ID,previous_numbers,station_number,continent_ocean,country_archipelago,primary_subdivision,secondary_subdivision,locality,latitude,longitude,newLat,newLong,fixatives,preservatives,collector,collection_method,year_collected,month_collected,day_collected,yr_coll_precision,month_coll_precision,day_coll_precision,habitat,microhabitat,depth,depth2,units,type_description,specimen_notes,on_loan,class_
86,2,604,Chiridotidae,Chiridotidae,Chiridotidae,,,0,,BRNG-010,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,"Avatoru Motu, off Second Hoa to The E of Airfield",-14.9833333333,-147.6166666667,NA,NA,,75% ethanol,"Paulay, G.",,2001,10,10,0,0,0,outer reef slope,under rocks,12,17,meters,,,,Holothuroidea
87,2,613,Chiridotidae,Chiridotidae,Chiridotidae,,,0,,BRNG-010,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,"Avatoru Motu, off Second Hoa to The E of Airfield",-14.9833333333,-147.6166666667,NA,NA,,75% ethanol,"Paulay, G.",,2001,10,10,0,0,0,outer reef slope,under rocks,12,17,meters,,,,Holothuroidea
88,2,618,Synaptidae,Polyplectana tahitiensis,Polyplectana,tahitiensis,,0,,BRNG-010,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,"Avatoru Motu, off Second Hoa to The E of Airfield",-14.9833333333,-147.6166666667,NA,NA,,75% ethanol,"Paulay, G.",,2001,10,10,0,0,0,outer reef slope,under rocks,12,17,meters,,,,Holothuroidea
89,2,622,Chiridotidae,Chiridota,Chiridota,,,0,,BRNG-010,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,"Avatoru Motu, off Second Hoa to The E of Airfield",-14.9833333333,-147.6166666667,NA,NA,,75% ethanol,"Paulay, G.",,2001,10,10,0,0,0,outer reef slope,under rocks,12,17,meters,,,,Holothuroidea
90,2,634,Holothuriidae,Holothuria hawaiiensis,Holothuria,hawaiiensis,,0,,BRNG-010,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,"Avatoru Motu, off Second Hoa to The E of Airfield",-14.9833333333,-147.6166666667,NA,NA,,75% ethanol,"Paulay, G.",,2001,10,10,0,0,0,outer reef slope,under rocks,12,17,meters,,,,Holothuroidea
91,2,624,Holothuriidae,Holothuria hawaiiensis,Holothuria,hawaiiensis,cf.,0,,BRNG-014,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,lagoon slope off S tip of islet sticking furthest into lagoon S of Avatoru Pass,-14.9551666667,-147.7105,NA,NA,,75% ethanol,"Paulay, G.",,2001,10,10,0,0,0,,,2,8,meters,,,,Holothuroidea
92,2,325,Holothuriidae,Holothuria signata,Holothuria,signata,,0,,BRNG-015,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,"off Hotua Ura Motu, circa 1 km W. of Avatoru Pass",-14.9316666667,-147.726,NA,NA,,75% ethanol,"Paulay, G.",,2001,10,10,0,0,0,outer reef slope,under rocks,15,21,meters,,,,Holothuroidea
93,2,293,Chiridotidae,Chiridota,Chiridota,,,0,,BRNG-020,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,"circa 1 km S of NW Point of Atoll, off Motu Maeherehonae",-14.9286666667,-147.8578333333,NA,NA,75% ethanol,75% ethanol,"Paulay, G.",,2001,11,10,0,0,0,outer reef slope,under rocks,6,12,meters,,,,Holothuroidea
94,2,329,Holothuriidae,Holothuria signata,Holothuria,signata,,0,,BRNG-020,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,"circa 1 km S of NW Point of Atoll, off Motu Maeherehonae",-14.9286666667,-147.8578333333,NA,NA,,75% ethanol,"Paulay, G.",,2001,11,10,0,0,0,outer reef slope,under rocks,6,12,meters,,,,Holothuroidea
95,2,334,Holothuriidae,Labidodemas semperianum,Labidodemas,semperianum,,0,,BRNG-020,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,"circa 1 km S of NW Point of Atoll, off Motu Maeherehonae",-14.9286666667,-147.8578333333,NA,NA,,75% ethanol,Gustav Paulay,,2001,11,10,0,0,0,outer reef slope,under rocks,6,12,meters,,,,Holothuroidea
96,2,648,Synaptidae,Polyplectana,Polyplectana,,,0,,BRNG-020,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,"circa 1 km S of NW Point of Atoll, off Motu Maeherehonae",-14.9286666667,-147.8578333333,NA,NA,80% ethanol,75% ethanol,"Paulay, G.",,2001,11,10,0,0,0,outer reef slope,under rocks,6,12,meters,,,,Holothuroidea
97,2,635,Synaptidae,Euapta tahitiensis,Euapta,tahitiensis,,0,,BRNG-022,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,mid S Rim of Atoll,-15.2421666667,-147.5881666667,NA,NA,,75% ethanol,Gustav Paulay,,2001,12,10,0,0,0,outer reef flat,under rocks,1,NA,meter,,,,Holothuroidea
98,2,588,Holothuriidae,Holothuria discrepans,Holothuria,discrepans,?,0,,BRNG-022,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,mid S Rim of Atoll,-15.2421666667,-147.5881666667,NA,NA,,75% ethanol,"Paulay, G.",,2001,12,10,0,0,0,outer reef flat,under rocks,1,NA,meter,,,,Holothuroidea
99,2,643,Holothuriidae,Holothuria hilla,Holothuria,hilla,,0,,BRNG-024,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,mid S Rim of Atoll,-15.2421666667,-147.5881666667,NA,NA,80% ethanol,75% ethanol,"Paulay, G.",,2001,12,10,0,0,0,lagoonal reef flat,under rocks,0,2,meters,,,,Holothuroidea
100,2,639,Chiridotidae,Chiridota hawaiiensis,Chiridota,hawaiiensis,,0,,BRNG-025,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,mid S Rim of Atoll,-15.2421666667,-147.5881666667,NA,NA,80% ethanol,75% ethanol,"Paulay, G.",,2001,12,10,0,0,0,lagoonal reef flat,in sand,0,6,meters,,,,Holothuroidea
101,2,335,Holothuriidae,Holothuria flavomaculata,Holothuria,flavomaculata,,0,,BRNG-028,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,"circa 1 km S of NW Point of Atoll, off Motu Maeherehonae",-14.9286666667,-147.8578333333,NA,NA,,75% ethanol,"Paulay, G.",,2001,1,10,0,0,0,outer reef slope,in caverns and wall,3,12,meters,,,,Holothuroidea
102,2,474,Synaptidae,Polyplectana,Polyplectana,,,0,,BRNG-031,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,"circa 1 km S of NW point of atoll, off Motu Maeherehonae",-14.9286666667,-147.8578333333,NA,NA,,75% ethanol,Liu & Meyer,,2001,10,25,0,0,0,reef flat,under rocks,NA,NA,,,,,Holothuroidea
103,2,318,Holothuriidae,Holothuria impatiens,Holothuria,impatiens,,0,,BRNG-032,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,"Avatoru Motu, off Far W Hoa",-14.9833333333,-147.6166666667,NA,NA,,75% ethanol,"Paulay, G.",,2001,10,29,0,0,0,"outer reef flat, and reef crest",nestled in crevices in reef rock,NA,NA,,,,,Holothuroidea
104,2,294,Holothuriidae,Holothuria difficilis,Holothuria,difficilis,,0,,BRNG-034,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,"Avatoru Motu, off Far W Hoa",-14.9833333333,-147.6166666667,NA,NA,75% ethanol,75% ethanol,"Paulay, G.",,2001,10,26,0,0,0,reef crest,,NA,NA,,,,,Holothuroidea
105,2,326,Holothuriidae,Holothuria leucospilota,Holothuria,leucospilota,,0,,BRNG-045,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,Hoa at E end of Tiputa and reef flat,-14.969652,-147.625093,NA,NA,,75% ethanol,"Meyer, C. P.",,2001,10,26,0,0,0,reef flat,under rocks,NA,NA,,,,,Holothuroidea
106,2,290,Holothuriidae,Holothuria turriscelsa,Holothuria,turriscelsa,aff.,0,,BRNG-046-2,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,"circa 2 km S of NW Point of Atoll, at Southernmost Storm Lock Zone, off Motu Maeherehonae",-14.9355,-147.86,NA,NA,,75% ethanol,"Paulay, G.",,2001,10,26,0,0,0,outer reef slope,exposed,3,12,meters,,,,Holothuroidea
107,2,591,Holothuriidae,Holothuria signata,Holothuria,signata,,0,,BRNG-046-2,Pacific Ocean,French Polynesia,Tuamotu Islands,Rangiroa Atoll,"circa 2 km S of NW Point of Atoll, at Southernmost Storm Lock Zone, off Motu Maeherehonae",-14.9355,-147.86,NA,NA,,75% ethanol,"Paulay, G.",,2001,10,26,0,0,0,outer reef slope,exposed,3,12,meters,,,,Holothuroidea
108,2,638,Holothuriidae,Holothuria turriscelsa,Holothuria,turriscelsa,,0,,BTAH-056,Pacific Ocean,French Polynesia,Society Islands,Tahiti Island,"E Coast, at Trou De Souffleur",-17.6,-149.4,NA,NA,80% ethanol,75% ethanol,"Paulay, G.",,2001,10,29,0,0,0,outer reef slope and associated caverns,in basalt shoreline,1,6,meters,,,,Holothuroidea
109,2,628,Holothuriidae,Holothuria glandifera,Holothuria,glandifera,,0,,BTAH-057,Pacific Ocean,French Polynesia,Society Islands,Tahiti Island,"Hitiaa Barrier Reef, Just on SE side of Large Pass at Church, on Immediate Backreef side of Barrier Reeef",-17.6,-149.4,NA,NA,,75% ethanol,"Paulay, G.",,2001,10,26,0,0,0,,under rocks,NA,NA,,,,,Holothuroidea
110,2,620,Chiridotidae,Chiridota,Chiridota,,,0,,BMOO-033,Pacific Ocean,French Polynesia,Society Islands,Moorea Island,"Pt. Faaupo, Southern end of Narrow Fringing Reef Before It Widens",-17.5,-149.8,NA,NA,,75% ethanol,"Paulay, G.",,2001,10,29,0,0,0,,under rocks,0,2,meters,,,,Holothuroidea
111,2,462,Holothuriidae,Holothuria difficilis,Holothuria,difficilis,,0,,BMOO-033,Pacific Ocean,French Polynesia,Society Islands,Moorea Island,"Pt. Faaupo, Southern end of Narrow Fringing Reef Before It Widens",-17.5,-149.8,NA,NA,,75% ethanol,"Paulay, G.",,2001,10,25,0,0,0,,under rocks,0,2,meters,,,,Holothuroidea
112,2,595,Holothuriidae,Labidodemas semperianum,Labidodemas,semperianum,,0,,BMOO-033,Pacific Ocean,French Polynesia,Society Islands,Moorea Island,"Pt. Faaupo, Southern end of Narrow Fringing Reef Before It Widens",-17.5,-149.8,NA,NA,,75% ethanol,"Paulay, G.",,2001,10,26,0,0,0,,under rocks,0,2,meters,,,,Holothuroidea
113,2,596,Holothuriidae,Holothuria impatiens,Holothuria,impatiens,,0,,BMOO-033,Pacific Ocean,French Polynesia,Society Islands,Moorea Island,"Pt. Faaupo, Southern end of Narrow Fringing Reef Before It Widens",-17.5,-149.8,NA,NA,,75% ethanol,"Paulay, G.",,2001,10,26,0,0,0,,under rocks,0,2,meters,,,,Holothuroidea
114,2,600,Holothuriidae,Holothuria pervicax,Holothuria,pervicax,,0,,BMOO-033,Pacific Ocean,French Polynesia,Society Islands,Moorea Island,"Pt. Faaupo, Southern end of Narrow Fringing Reef Before It Widens",-17.5,-149.8,NA,NA,,75% ethanol,"Paulay, G.",,2001,10,15,0,0,0,,under rocks,0,2,meters,,,,Holothuroidea
115,2,586,Holothuriidae,Holothuria lineata,Holothuria,lineata,,0,,BMOO-053,Pacific Ocean,French Polynesia,Society Islands,Moorea Island,"just W of and near corner of Paopao Bay, to edge of lagoon slope",-17.5,-149.8,NA,NA,,75% ethanol,"Paulay, G.",,2001,10,15,0,0,0,fringing reef,under rocks,0.5,1.5,meters,,,,Holothuroidea
116,2,592,Holothuriidae,Holothuria rigida,Holothuria,rigida,aff.,0,,BMOO-053,Pacific Ocean,French Polynesia,Society Islands,Moorea Island,"just W of and near corner of Paopao Bay, to edge of lagoon slope",-17.5,-149.8,NA,NA,,75% ethanol,"Paulay, G.",,2001,10,26,0,0,0,fringing reef,under rocks,0.5,1.5,meters,,,,Holothuroidea
117,2,590,Synaptidae,Synapta maculata,Synapta,maculata,,0,,BMOO-054,Pacific Ocean,French Polynesia,Society Islands,Moorea Island,"just W of and near corner of Paopao Bay, to edge of lagoon slope",-17.5,-149.8,NA,NA,,75% ethanol,"Paulay, G.",,2001,10,26,0,0,0,fringing reef,exposed,0.5,1.5,meters,,,,Holothuroidea
118,2,601,Synaptidae,Synapta maculata,Synapta,maculata,,0,,BMOO-054,Pacific Ocean,French Polynesia,Society Islands,Moorea Island,"just W of and near corner of Paopao Bay, to edge of lagoon slope",-17.5,-149.8,NA,NA,,75% ethanol,"Paulay, G.",,2001,10,18,0,0,0,fringing reef,exposed,0.5,1.5,meters,,,,Holothuroidea
119,2,573,Holothuriidae,Holothuria hawaiiensis,Holothuria,hawaiiensis,?,0,,BTIK-002,Pacific Ocean,French Polynesia,Tuamotu Islands,Tikehau Atoll,Hoa at N end of Tuherahera Motu,-15.133333,-148.233333,NA,NA,,75% ethanol,"Paulay, G.",,2001,6,10,0,0,0,reef flat spillway,under rocks and under algae,0,3,meters,,,,Holothuroidea
120,2,574,Holothuriidae,Holothuria impatiens,Holothuria,impatiens,,0,,BTIK-002,Pacific Ocean,French Polynesia,Tuamotu Islands,Tikehau Atoll,Hoa at N end of Tuherahera Motu,-15.133333,-148.233333,NA,NA,,75% ethanol,"Paulay, G.",,2001,6,10,0,0,0,reef flat spillway,under rocks and under algae,0,3,meters,,,,Holothuroidea
121,2,644,Synaptidae,Polyplectana,Polyplectana,,,0,,BTIK-002,Pacific Ocean,French Polynesia,Tuamotu Islands,Tikehau Atoll,Hoa at N end of Tuherahera Motu,-15.133333,-148.233333,NA,NA,80% ethanol,75% ethanol,"Paulay, G.",,2001,6,10,0,0,0,reef flat spillway,under rocks and under algae,0,3,meters,,,,Holothuroidea
122,2,582,Holothuriidae,Holothuria verrucosa,Holothuria,verrucosa,,0,,BTIK-004,Pacific Ocean,French Polynesia,Tuamotu Islands,Tikehau Atoll,outer end of Passe Tuheiava and adjacent outer reef slope on W side of Atoll,-15.016667,-148.283333,NA,NA,,75% ethanol,"Paulay, G.",,2001,7,10,0,0,0,outer reef slope,under rocks,15,NA,meters,,,,Holothuroidea
123,2,629,Chiridotidae,Chiridota,Chiridota,,,0,,BTIK-004,Pacific Ocean,French Polynesia,Tuamotu Islands,Tikehau Atoll,outer end of Passe Tuheiava and adjacent outer reef slope on W side of Atoll,-15.016667,-148.283333,NA,NA,,75% ethanol,"Paulay, G.",,2001,7,10,0,0,0,outer reef slope,under rocks,15,NA,meters,,,,Holothuroidea
124,2,621,Chiridotidae,Chiridota,Chiridota,,,0,,BTIK-008,Pacific Ocean,French Polynesia,Tuamotu Islands,Tikehau Atoll,"Hoa at E end of Tuaherahera Motu and adjacent outer reef flat SE of Hoa, just off Ohotu Motu",-15.121338,-148.2334394,NA,NA,,95% ethanol,"Paulay, G.",,2001,7,10,0,0,0,outer reef flat and hoa entrance,under rocks,NA,NA,,,,,Holothuroidea
125,2,619,Chiridotidae,Chiridota,Chiridota,,,0,,BTIK-008,Pacific Ocean,French Polynesia,Tuamotu Islands,Tikehau Atoll,"Hoa at E end of Tuaherahera Motu and adjacent outer reef flat SE of Hoa, just off Ohotu Motu",-15.121338,-148.2334394,NA,NA,,75% ethanol,"Paulay, G.",,2001,7,10,0,0,0,outer reef flat and hoa entrance,under rocks,NA,NA,,,,,Holothuroidea
126,2,614,Holothuriidae,Actinopyga varians,Actinopyga,varians,,0,,BTIK-008,Pacific Ocean,French Polynesia,Tuamotu Islands,Tikehau Atoll,"Hoa at E end of Tuaherahera Motu and adjacent outer reef flat SE of Hoa, just off Ohotu Motu",-15.121338,-148.2334394,NA,NA,,75% ethanol,"Paulay, G.",,2001,7,10,0,0,0,outer reef flat and hoa entrance,under rocks,NA,NA,,,juvenile,,Holothuroidea
127,2,615,Synaptidae,Euapta tahitiensis,Euapta,tahitiensis,,0,,BTIK-008,Pacific Ocean,French Polynesia,Tuamotu Islands,Tikehau Atoll,"Hoa at E end of Tuaherahera Motu and adjacent outer reef flat SE of Hoa, just off Ohotu Motu",-15.121338,-148.2334394,NA,NA,,75% ethanol,"Paulay, G.",,2001,7,10,0,0,0,outer reef flat and hoa entrance,under rocks,NA,NA,,,,,Holothuroidea
128,2,650,Chiridotidae,Chiridota hawaiiensis,Chiridota,hawaiiensis,,0,,BTIK-008,Pacific Ocean,French Polynesia,Tuamotu Islands,Tikehau Atoll,"Hoa at E end of Tuaherahera Motu and adjacent outer reef flat SE of Hoa, just off Ohotu Motu",-15.121338,-148.2334394,NA,NA,,95% ethanol,"Paulay, G.",,2001,7,10,0,0,0,outer reef flat and hoa entrance,under rocks,NA,NA,,,,,Holothuroidea
129,2,305,Holothuriidae,Holothuria lineata,Holothuria,lineata,,0,,MOTU,Pacific Ocean,Cook Islands,Cook Islands,Rarotonga Island,Motutapu,-21.2,-159.8,NA,NA,95% ethanol,95% ethanol,"Meyer, C. P.",,2001,10,26,0,0,0,,,0,2,meters,,,,Holothuroidea
130,2,114,Holothuriidae,Holothuria cubana,Holothuria,cubana,cf.,0,,GHB-2001-064,,USA,Florida,,Circa 25 mi SW of Everglades City,25.4861944444,-81.6057777778,NA,NA,,75% ethanol,"Rothrock, E.",22 foot otter trawl,2001,4,24,0,0,0,,,8.1,8.6,meters,,,,Holothuroidea
131,2,363,Holothuriidae,Holothuria scabra,Holothuria,scabra,,617,LK-35,LAK-005H,Pacific Ocean,Fiji,Fiji Islands,Viti Levu Island,"Laucala Bay, Behind Usp Maritime Studies Buildings",-18.1508916667,178.454,NA,NA,80% ethanol,75% ethanol,"Kirkendale, L. & Bonito, V.",,2001,10,6,0,0,0,in seagrass beds,on sand,0,1,meters,,"subsample A=larger, subsample B=smaller; larger photoed",,Holothuroidea
132,2,550,Holothuriidae,Bohadschia marmorata,Bohadschia,marmorata,,617,LK-36,LAK-005H,Pacific Ocean,Fiji,Fiji Islands,Viti Levu Island,"Laucala Bay, Behind Usp Maritime Studies Buildings",-18.1508916667,178.454,NA,NA,,75% ethanol,"Kirkendale, L. & Bonito, V.",,2001,10,6,0,0,0,in seagrass beds,on sand,0,1,meters,,grey,,Holothuroidea
133,2,454,Holothuriidae,Holothuria glaberrima,Holothuria,glaberrima,aff.,617,LK-37,LAK-005I,Pacific Ocean,Fiji,Fiji Islands,Viti Levu Island,"Laucala Bay, Behind Usp Maritime Studies Buildings",-18.1508916667,178.454,NA,NA,,95% ethanol,"Kirkendale, L. & Bonito, V.",,2001,10,6,0,0,0,,under rock,0,1,meters,,,,Holothuroidea
134,2,187,Synaptidae,Opheodesoma,Opheodesoma,,,0,,BGUAM-048,Pacific Ocean,USA,Mariana Islands,Guam Island,"Piti Bay, Piti Bombholes",13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Paulay, G.",,1997,4,27,0,0,0,,,1,2,meters,,,,Holothuroidea
135,2,251,Sclerodactylidae,Afrocucumis africana,Afrocucumis,africana,,0,,OROTE-0,Pacific Ocean,USA,Mariana Islands,Guam Island,Orote,13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Paulay, G.",snorkel,2000,3,10,0,0,0,,under rocks,NA,NA,,,,,Holothuroidea
136,2,225,Sclerodactylidae,Afrocucumis africana,Afrocucumis,africana,?,0,,OROTE-14,Pacific Ocean,USA,Mariana Islands,Guam Island,Orote,13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Kirkendale, L.",snorkel,2000,3,9,0,0,0,,under rocks,NA,NA,,,,,Holothuroidea
137,2,213,Holothuriidae,Holothuria difficilis,Holothuria,difficilis,,0,,OROTE-14,Pacific Ocean,USA,Mariana Islands,Guam Island,Orote,13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Kirkendale, L.",snorkel,2000,3,9,0,0,0,,under rocks,NA,NA,,,,,Holothuroidea
138,2,218,Synaptidae,Synaptula,Synaptula,,,0,,ZZZ-085781,Pacific Ocean,USA,Mariana Islands,Guam Island,Apaka Point,13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Johnson, P. M.",,1984,8,22,0,0,0,,,0,2,meters,,,,Holothuroidea
139,2,214,Synaptidae,Polyplectana galatheae,Polyplectana,galatheae,?,0,,ZZZ-085787,Pacific Ocean,USA,Mariana Islands,Guam Island,"Apra Harbor, Fingers Reef",13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Kirkendale, L.",,1984,8,22,0,0,0,fringing reef,under rubble,NA,NA,,,,,Holothuroidea
140,2,164,Synaptidae,Opheodesoma spectabilis,Opheodesoma,spectabilis,,0,,ZZZ-085787,Pacific Ocean,USA,Mariana Islands,Guam Island,"Apra Harbor, Fingers Reef",13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Kirkendale, L.",,1984,8,22,0,0,0,fringing reef,under rubble,NA,NA,,,,,Holothuroidea
141,2,150,Synaptidae,Opheodesoma,Opheodesoma,,,0,,ZZZ-085790,Pacific Ocean,USA,Mariana Islands,Guam Island,"Apra Harbor, Machinist Drydock",13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Kirkendale, L.",,1984,8,22,0,0,0,,,0,1,meters,,,,Holothuroidea
142,2,159,Synaptidae,Opheodesoma,Opheodesoma,,,0,,ZZZ-085795,Pacific Ocean,USA,Mariana Islands,Guam Island,Double Reef,13.5,144.8,NA,NA,,75% ethanol,"Paulay, G.",,1984,8,22,0,0,0,,,3,6,meters,,,,Holothuroidea
143,2,196,Holothuriidae,Holothuria verrucosa,Holothuria,verrucosa,,0,,ZZZ-085797,Pacific Ocean,USA,Mariana Islands,Guam Island,Double Reef,13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Starmer, J.",,1998,12,10,0,0,0,,under rock,3,6,meters,,,,Holothuroidea
144,2,207,Holothuriidae,Holothuria lineata,Holothuria,lineata,,0,,ZZZ-085797,Pacific Ocean,USA,Mariana Islands,Guam Island,Double Reef,13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Starmer, J.",,1984,8,22,0,0,0,,under rock,3,6,meters,,,,Holothuroidea
145,2,183,Holothuriidae,Holothuria inhabilis,Holothuria,inhabilis,,594,,ZZZ-085798,Pacific Ocean,USA,Mariana Islands,Guam Island,Double Reef,13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Paulay, G. & Starmer, J.",,1984,8,22,0,0,0,,under rocks,3,10,meters,,,,Holothuroidea
146,2,250,Holothuriidae,Holothuria hawaiiensis,Holothuria,hawaiiensis,,0,,ZZZ-085799,Pacific Ocean,USA,Mariana Islands,Guam Island,Double Reef,13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Kirkendale, L.",,1984,8,22,0,0,0,,under rubble,5,NA,meters,,,,Holothuroidea
147,2,192,Holothuriidae,Holothuria verrucosa,Holothuria,verrucosa,,0,,ZZZ-085800,Pacific Ocean,USA,Mariana Islands,Guam Island,Double Reef,13.5,144.8,NA,NA,10% formalin,75% ethanol,"Starmer, J.",,1984,8,22,0,0,0,inshore,under rubble,3,5,meters,,,,Holothuroidea
148,2,185,Holothuriidae,Holothuria verrucosa,Holothuria,verrucosa,,0,,ZZZ-085812,Pacific Ocean,USA,Mariana Islands,Guam Island,"Gun Beach, NW of Tumon",13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Paulay, G.",,1984,8,22,0,0,0,fore reef,inside Porites rus,15,20,meters,,,,Holothuroidea
149,2,197,Synaptidae,Polyplectana,Polyplectana,,,0,,ZZZ-085813,Pacific Ocean,USA,Mariana Islands,Guam Island,Inarajan at Fofos Island,13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Starmer, J.",,1984,8,22,0,0,0,outer reef slope,,15,NA,meters,,,,Holothuroidea
150,2,182,Holothuriidae,Holothuria verrucosa,Holothuria,verrucosa,,0,,ZZZ-085814,Pacific Ocean,USA,Mariana Islands,Guam Island,Intake Channel from Outer Reef to Cabras Power Plant,13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Paulay, G. & Starmer, J.",,1997,3,NA,0,0,NA,,,NA,NA,,,,,Holothuroidea
151,2,205,Holothuriidae,Holothuria lineata,Holothuria,lineata,,0,,ZZZ-085827,Pacific Ocean,USA,Mariana Islands,Guam Island,Malesso,13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Paulay, G.",,1984,8,22,0,0,0,reef flat,under rock,NA,NA,,,,,Holothuroidea
152,2,237,Holothuriidae,Actinopyga miliaris,Actinopyga,miliaris,?,0,,ZZZ-085832,Pacific Ocean,USA,Mariana Islands,Guam Island,"Anae Islet, NE Side",13.5,144.8,NA,NA,,75% ethanol,"Paulay, G.",,1984,10,14,0,0,0,sand patch,on sand surface,5,7,meters,,"not covered with sand, oozing soapy epidermal secretions when handled, black w/brown anal teeth",,Holothuroidea
153,2,155,Holothuriidae,Actinopyga echinites,Actinopyga,echinites,,0,,ZZZ-085835,Pacific Ocean,USA,Mariana Islands,Guam Island,Orote,13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Paulay, G.",snorkel,1984,8,22,0,0,0,,under rocks,15,NA,meters,,,,Holothuroidea
154,2,148,Holothuriidae,Holothuria inhabilis,Holothuria,inhabilis,,0,,ZZZ-085838,Pacific Ocean,USA,Mariana Islands,Guam Island,Pago Bay,13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Paulay, G.",,1984,8,22,0,0,0,reef front,under rock on sand,4,5,meters,,,,Holothuroidea
155,2,206,Synaptidae,Opheodesoma spectabilis,Opheodesoma,spectabilis,,0,,ZZZ-085845,Pacific Ocean,USA,Mariana Islands,Guam Island,"Piti Bay, Piti Bombholes",13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Paulay, G.",,1984,8,22,0,0,0,,,3,4,meters,,,,Holothuroidea
156,2,194,Synaptidae,Opheodesoma,Opheodesoma,,,0,,ZZZ-085845,Pacific Ocean,USA,Mariana Islands,Guam Island,"Piti Bay, Piti Bombholes",13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Paulay, G.",,1984,8,22,0,0,0,,,3,4,meters,,,,Holothuroidea
157,2,193,Holothuriidae,Holothuria pervicax,Holothuria,pervicax,,0,,ZZZ-085847,Pacific Ocean,USA,Mariana Islands,Guam Island,right side of Cocos Island,13.5,144.8,NA,NA,80% ethanol,75% ethanol,"Paulay, G.",,1984,8,22,0,0,0,,rubble field,NA,NA,,,,,Holothuroidea
